Origin,FP,Project Name,Date Approved,Resource Group,Total Project,Prior Year Total,2024 Total,2025 Total,2026 Total,2027 Total,2028 Total,2029 Total,1/1/2024,2/1/2024,3/1/2024,4/1/2024,5/1/2024,6/1/2024,7/1/2024,8/1/2024,9/1/2024,10/1/2024,11/1/2024,12/1/2024,1/1/2025,2/1/2025,3/1/2025,4/1/2025,5/1/2025,6/1/2025,7/1/2025,8/1/2025,9/1/2025,10/1/2025,11/1/2025,12/1/2025,1/1/2026,2/1/2026,3/1/2026,4/1/2026,5/1/2026,6/1/2026,7/1/2026,8/1/2026,9/1/2026,10/1/2026,11/1/2026,12/1/2026,1/1/2027,2/1/2027,3/1/2027,4/1/2027,5/1/2027,6/1/2027,7/1/2027,8/1/2027,9/1/2027,10/1/2027,11/1/2027,12/1/2027,1/1/2028,2/1/2028,3/1/2028,4/1/2028,5/1/2028,6/1/2028,7/1/2028,8/1/2028,9/1/2028,10/1/2028,11/1/2028,12/1/2028,1/1/2029,2/1/2029,3/1/2029,4/1/2029,5/1/2029,6/1/2029,7/1/2029,8/1/2029,9/1/2029,10/1/2029,11/1/2029,12/1/2029,RC Type,Labor Category,Project ID,Controller,PM,PgM,Source.Name.1,Year
FPSetupForm,F1PPIID669,Server Refresh Program - 2024,10/27/2023,003 - Base Payroll,150000,0,150000,0,0,0,0,0,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID669,Server Refresh Program - 2024,10/27/2023,002 - Direct PR Loader/Inc & NPRD,100573.75999999979,0,100573.75999999979,0,0,0,0,0,8381.1466666666474,8381.1466666666474,8381.1466666666474,8381.1466666666474,8381.1466666666474,8381.1466666666474,8381.1466666666474,8381.1466666666474,8381.1466666666474,8381.1466666666474,8381.1466666666474,8381.1466666666474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID669,Server Refresh Program - 2024,10/27/2023,061 -Other Payroll Loader,48334.521683483988,0,48334.521683483988,0,0,0,0,0,4027.8768069569992,4027.8768069569992,4027.8768069569992,4027.8768069569992,4027.8768069569992,4027.8768069569992,4027.8768069569992,4027.8768069569992,4027.8768069569992,4027.8768069569992,4027.8768069569992,4027.8768069569992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID669,Server Refresh Program - 2024,10/27/2023,963 - AFUDC,44999.999999999985,0,44999.999999999985,0,0,0,0,0,1377.3557840499852,1377.3557840499852,15604.115953241786,1377.3557840499852,1377.3557840499852,16309.7632576337,1377.3557840499852,1377.3557840499852,1377.3557840499852,1377.3557840499852,1363.6980942875609,703.57642243706141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID669,Server Refresh Program - 2024,10/27/2023,996 - Capital Susp / Other,13999.999999999996,0,13999.999999999996,0,0,0,0,0,428.51068837110643,428.51068837110643,4854.6138521196663,428.51068837110643,428.51068837110643,5074.1485690415948,428.51068837110643,428.51068837110643,428.51068837110643,428.51068837110643,424.26162933390782,218.89044253597464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID671,Middleware Upgrade Program - 2024,10/27/2023,715 - Outsourcer,600000,0,600000,0,0,0,0,0,0,0,50000,71429,71428.5,71428.5,71428.5,71428.5,71428.5,71428.5,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID671,Middleware Upgrade Program - 2024,10/27/2023,003 - Base Payroll,75999.960000000006,0,75999.960000000006,0,0,0,0,0,0,0,8444.44,8444.44,8444.44,8444.44,8444.44,8444.44,8444.44,8444.44,8444.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID671,Middleware Upgrade Program - 2024,10/27/2023,002 - Direct PR Loader/Inc & NPRD,54655.83123375789,0,54655.83123375789,0,0,0,0,0,0,0,6072.87013708421,6072.87013708421,6072.87013708421,6072.87013708421,6072.87013708421,6072.87013708421,6072.87013708421,6072.87013708421,6072.87013708421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID671,Middleware Upgrade Program - 2024,10/27/2023,061 -Other Payroll Loader,21288.518795510532,0,21288.518795510532,0,0,0,0,0,0,0,2365.3909772789475,2365.3909772789475,2365.3909772789475,2365.3909772789475,2365.3909772789475,2365.3909772789475,2365.3909772789475,2365.3909772789475,2365.3909772789475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID671,Middleware Upgrade Program - 2024,10/27/2023,963 - AFUDC,17085.910000000025,0,17085.910000000025,0,0,0,0,0,0,0,1506.9334610748524,1989.7500429314464,1989.7387774365129,1989.7387774365129,1989.7387774365129,1989.7387774365129,1989.7387774365129,2061.6689625864115,1578.8636462247512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID671,Middleware Upgrade Program - 2024,10/27/2023,996 - Capital Susp / Other,969.27000000000146,0,969.27000000000146,0,0,0,0,0,0,0,85.487129208571403,112.87692748657595,112.87628840406445,112.87628840406445,112.87628840406445,112.87628840406445,112.87628840406445,116.95683024001244,89.567671044519415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID672,Backup Recovery & Capacity Expansion,10/27/2023,249 - Other Outside Contract Service,148000,0,148000,0,0,0,0,0,1000,4000,5000,10000,15000,15000,15000,23000,22500,22500,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID672,Backup Recovery & Capacity Expansion,10/27/2023,003 - Base Payroll,60000,0,60000,0,0,0,0,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID672,Backup Recovery & Capacity Expansion,10/27/2023,257 - Computer Hardware Acquisitions,360000,0,360000,0,0,0,0,0,0,0,0,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID672,Backup Recovery & Capacity Expansion,10/27/2023,256 - Computer Software Acquisitions,230000,0,230000,0,0,0,0,0,0,0,0,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID672,Backup Recovery & Capacity Expansion,10/27/2023,028 - Other Expenses,10000,0,10000,0,0,0,0,0,0,1000,0,2000,2000,2000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID672,Backup Recovery & Capacity Expansion,10/27/2023,002 - Direct PR Loader/Inc & NPRD,40800,0,40800,0,0,0,0,0,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID672,Backup Recovery & Capacity Expansion,10/27/2023,061 -Other Payroll Loader,19200,0,19200,0,0,0,0,0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID672,Backup Recovery & Capacity Expansion,10/27/2023,963 - AFUDC,72098.400000000023,0,72098.400000000023,0,0,0,0,0,893.11081081081113,1217.8783783783786,1217.8783783783786,49689.437837837853,2192.1810810810821,2192.1810810810821,2110.9891891891898,2760.5243243243253,3531.8472972972982,3450.6554054054063,2029.7972972972977,811.91891891891919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID672,Backup Recovery & Capacity Expansion,10/27/2023,996 - Capital Susp / Other,20736.113768656003,0,20736.113768656003,0,0,0,0,0,256.86627416127925,350.27219203810807,350.27219203810807,14291.10543515481,630.48994566859449,630.48994566859449,607.13846619938738,793.95030195304491,1015.7893569105134,992.43787744130623,583.78698673018016,233.51479469207209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID680,SQL & Oracle Database Refr - 2024,10/27/2023,715 - Outsourcer,695000,0,695000,0,0,0,0,0,25000,65000,65000,65000,75000,75000,75000,75000,75000,75000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID680,SQL & Oracle Database Refr - 2024,10/27/2023,249 - Other Outside Contract Service,702590,0,702590,0,0,0,0,0,27590,50000,75000,75000,75000,75000,75000,75000,75000,75000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID680,SQL & Oracle Database Refr - 2024,10/27/2023,003 - Base Payroll,121527,0,121527,0,0,0,0,0,10000,10000,20000,20000,11527,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID680,SQL & Oracle Database Refr - 2024,10/27/2023,002 - Direct PR Loader/Inc & NPRD,83000.51719461997,0,83000.51719461997,0,0,0,0,0,6829.8005541665616,6829.8005541665616,13659.601108333123,13659.601108333123,7872.711098787795,6829.8005541665616,6829.8005541665616,6829.8005541665616,6829.8005541665616,6829.8005541665616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID680,SQL & Oracle Database Refr - 2024,10/27/2023,061 -Other Payroll Loader,38511.072170494532,0,38511.072170494532,0,0,0,0,0,3168.9313626185562,3168.9313626185562,6337.8627252371125,6337.8627252371125,3652.8271816904098,3168.9313626185562,3168.9313626185562,3168.9313626185562,3168.9313626185562,3168.9313626185562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID680,SQL & Oracle Database Refr - 2024,10/27/2023,963 - AFUDC,43395.193114130023,0,43395.193114130023,0,0,0,0,0,1919.9970425102017,3570.763108522071,4760.9951172032797,4760.9951172032797,4577.2994364786664,4496.5252029046296,4496.5252029046296,4496.5252029046296,4496.5252029046296,4496.5252029046296,1322.5172776893692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID680,SQL & Oracle Database Refr - 2024,10/27/2023,996 - Capital Susp / Other,1803.1942757400036,0,1803.1942757400036,0,0,0,0,0,79.781363511545706,148.37541062155185,197.83295167251322,197.83295167251322,190.19987122764408,186.84347101011485,186.84347101011485,186.84347101011485,186.84347101011485,186.84347101011485,54.95437198366141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID674,End User PC Refresh,10/27/2023,003 - Base Payroll,669403,0,669403,0,0,0,0,0,39403,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID674,End User PC Refresh,10/27/2023,002 - Direct PR Loader/Inc & NPRD,474708.1322560822,0,474708.1322560822,0,0,0,0,0,27942.696007168193,42549.089166563244,42549.089166563244,42549.089166563244,42549.089166563244,42549.089166563244,42549.089166563244,42549.089166563244,42549.089166563244,42549.089166563244,42549.089166563244,21274.544583281622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID674,End User PC Refresh,10/27/2023,061 -Other Payroll Loader,91380.861955114888,0,91380.861955114888,0,0,0,0,0,5378.9422868098754,8190.6590160290471,8190.6590160290471,8190.6590160290471,8190.6590160290471,8190.6590160290471,8190.6590160290471,8190.6590160290471,8190.6590160290471,8190.6590160290471,8190.6590160290471,4095.3295080145235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID674,End User PC Refresh,10/27/2023,963 - AFUDC,126172.86513152794,0,126172.86513152794,0,0,0,0,0,2382.7459422525549,3628.2708559031871,3628.2708559031871,3628.2708559031871,3628.2708559031871,3628.2708559031871,46474.92483902091,3628.2708559031871,3628.2708559031871,3628.2708559031871,3628.2708559031871,44660.756647125796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID674,End User PC Refresh,10/27/2023,996 - Capital Susp / Other,31736.343864911985,0,31736.343864911985,0,0,0,0,0,599.33365614882155,912.62135799125156,912.62135799125156,912.62135799125156,912.62135799125156,912.62135799125156,11689.86845348691,912.62135799125156,912.62135799125156,912.62135799125156,912.62135799125156,11233.54953335499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID693,Voice Services Refresh and Enhancements,10/27/2023,715 - Outsourcer,15500,0,15500,0,0,0,0,0,0,1550,1550,1850,1550,1550,2550,1550,1850,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID693,Voice Services Refresh and Enhancements,10/27/2023,249 - Other Outside Contract Service,472950,0,472950,0,0,0,0,0,2500,39500,48000,45000,50000,58000,50600,45300,44050,35000,35000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID693,Voice Services Refresh and Enhancements,10/27/2023,003 - Base Payroll,431760,0,431760,0,0,0,0,0,11450,32333,35573,35573,36573,50573,48569,45573,48804,40573,24593,21573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID693,Voice Services Refresh and Enhancements,10/27/2023,257 - Computer Hardware Acquisitions,2045000,0,2045000,0,0,0,0,0,0,0,0,2045000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID693,Voice Services Refresh and Enhancements,10/27/2023,002 - Direct PR Loader/Inc & NPRD,220256,0,220256,0,0,0,0,0,5841.0487307763569,16494.203372243839,18147.041615712435,18147.041615712435,18657.176876042246,25799.070520659625,24776.759458958681,23248.394219010563,24896.641245136187,20697.717917361497,12545.756457291087,11005.147971095053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID693,Voice Services Refresh and Enhancements,10/27/2023,061 -Other Payroll Loader,174121,0,174121,0,0,0,0,0,4617.5779368167505,13039.314186121919,14345.947593570501,14345.947593570501,14749.229509449695,20395.176331758383,19586.999372336482,18378.766752362422,19681.770622568092,16362.357172966464,9917.9121572169715,8700.0007712618117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID693,Voice Services Refresh and Enhancements,10/27/2023,963 - AFUDC,194210.00000000006,0,194210.00000000006,0,0,0,0,0,1410.5027736400009,5953.0216806391527,6802.4609308280587,124815.19485297192,7040.1632159748269,9033.1141221410653,8441.6931488445516,7769.4795184134982,8048.7210908715278,6612.750975677006,4741.8136322306682,3541.0840577677573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID693,Voice Services Refresh and Enhancements,10/27/2023,996 - Capital Susp / Other,58485.000000000029,0,58485.000000000029,0,0,0,0,0,424.76316727426735,1792.7113587981094,2048.5141215152621,37587.233772596999,2120.0965227655001,2720.2599219062881,2542.1575810214385,2339.725089513483,2423.8167602060726,1991.3842789375917,1427.96442140472,1066.3730040602816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID694,Storage Capac & Perform Expans Prgm,10/27/2023,249 - Other Outside Contract Service,90000,0,90000,0,0,0,0,0,1000,2000,4000,5000,10000,14000,14000,14000,10000,10000,5000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID694,Storage Capac & Perform Expans Prgm,10/27/2023,003 - Base Payroll,80638.999999999985,0,80638.999999999985,0,0,0,0,0,5000,7293.2222222222226,7293.2222222222226,7293.2222222222226,7293.2222222222226,7293.2222222222226,7293.2222222222226,7293.2222222222226,7293.2222222222226,7293.2222222222226,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID694,Storage Capac & Perform Expans Prgm,10/27/2023,257 - Computer Hardware Acquisitions,1686000,0,1686000,0,0,0,0,0,0,0,366000,600000,720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID694,Storage Capac & Perform Expans Prgm,10/27/2023,028 - Other Expenses,10000,0,10000,0,0,0,0,0,0,0,0,2000,2000,2000,1500,1500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
FPSetupForm,F1PPIID694,Storage Capac & Perform Expans Prgm,10/27/2023,002 - Direct PR Loader/Inc & NPRD,51000.316226120296,0,51000.316226120296,0,0,0,0,0,3162.2612027753498,4612.6147353104716,4612.6147353104716,4612.6147353104716,4612.6147353104716,4612.6147353104716,4612.6147353104716,4612.6147353104716,4612.6147353104716,4612.6147353104716,3162.2612027753498,3162.2612027753498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2024_FP_Setup_Form_Initiate ACD,2024
